Date,Open,High,Low,Close,Volume
2020-12-01,760.429798406105,762.6995314264244,748.9103655824531,757.0862426757812,1284130
2020-12-02,758.9898547919994,783.2978602041395,757.5499479899203,780.8572998046875,2350548
2020-12-03,790.7414479735822,790.7414479735822,777.4403958394587,788.3253173828125,2241958
2020-12-04,790.7415481102312,796.5988929110476,778.6363450216134,784.2496337890625,2021064
2020-12-07,784.3716351565666,796.0619545080776,782.9317284422174,788.3985595703125,1071726
2020-12-08,789.8140465954276,799.2834316876389,781.0280302471056,786.4216918945312,1246966
2020-12-09,790.253412251368,795.6226448237985,788.3253934794097,791.010009765625,826684
2020-12-10,790.4242376152232,809.2653508609508,787.2271394325983,806.0438232421875,2294734
2020-12-11,809.4850157209725,814.0976506463912,795.6714212122333,799.8203735351562,1706106
2020-12-14,805.2873313420056,806.605210121011,792.6940158768666,794.3048095703125,747742
2020-12-15,795.5494470249529,797.8436095091133,786.9831159290575,790.961181640625,845672
2020-12-16,793.6702424258895,800.943124337858,790.7415699446132,793.6458129882812,2166222
2020-12-17,795.622670568662,806.3611360609997,793.841049604271,795.4518432617188,1692350
2020-12-18,797.8191145236318,850.7548404423081,797.8191145236318,845.3124389648438,14114502
2020-12-21,844.4338929226647,844.9220049994987,802.1633989856468,821.1021118164062,2377968
2020-12-22,822.0294869357964,843.360019153062,803.3592011266926,838.9181518554688,2189882
2020-12-23,846.3863275335464,867.8632585666929,837.6735390198526,845.6785888671875,4252160
2020-12-24,851.7554769877175,855.4407465813451,836.9168596265496,845.3367919921875,1064120
2020-12-28,849.3149593320076,863.4702086542077,843.4820442207658,857.78369140625,1570614
2020-12-29,857.7836619148768,864.4464030249496,848.3387060741742,856.1484985351562,1158670
2020-12-30,856.3926444349903,863.933952238053,849.6078746055974,854.0496826171875,1423836
2020-12-31,855.660453443518,865.9108068504283,851.779986344499,861.8350830078125,1417720
2021-01-01,865.349470945724,871.035988475151,860.3219523776585,864.348876953125,1078116
2021-01-04,866.1548679381028,873.7206050206842,861.566602564771,871.255615234375,744322
2021-01-05,878.5772633245434,881.9696778330973,857.612874544766,878.8701782226562,1081778
2021-01-06,878.870234455537,878.870234455537,863.9583864934783,876.3564453125,1176260
2021-01-07,877.6254798934364,887.9246323958547,859.0772216976908,863.44580078125,1945848
2021-01-08,869.9620905076524,890.2675389362743,864.7636854976166,887.9002075195312,1606724
2021-01-11,887.9002249667656,899.1023723852005,882.506563122933,894.7825927734375,1264314
2021-01-12,894.6605500481229,894.6605500481229,876.9908588444299,878.6504516601562,1158804
2021-01-13,883.4340098744639,885.9233694088974,864.446439241409,875.2337036132812,1060638
2021-01-14,875.673029280508,880.5297204086401,866.2280729048995,873.7205810546875,914532
2021-01-15,871.2801488070656,876.4297555929987,849.9740424950677,852.7074584960938,1973286
2021-01-18,849.8030373195074,857.5640304501936,836.9412973503951,842.896240234375,1536036
2021-01-19,848.3387830679015,859.8826455137887,844.0190031376628,847.5333862304688,1050052
2021-01-20,850.2912567838338,876.9909641477533,848.3632378709931,858.4183349609375,1769034
2021-01-21,859.0771318252088,888.1197962249814,859.0771318252088,866.6672973632812,1820080
2021-01-22,868.6929547966961,875.8926072295762,845.3612355442636,846.9963989257812,1394952
2021-01-25,854.0740153945495,868.7173761385624,850.3887457737113,861.7617797851562,1799690
2021-01-27,866.7405742068177,867.2043164212208,827.3743836400986,835.5990600585938,1539186
2021-01-28,832.2310295799572,843.4576065185724,829.2047587605349,837.7222900390625,1187746
2021-01-29,847.3625328590405,849.7786637130316,812.1208660979236,815.2691650390625,3387874
2021-02-01,828.8142904694404,845.3856713245581,812.7065922447694,837.7467651367188,1579168
2021-02-02,847.3624913891234,868.5953648772726,840.0652403112745,859.5897216796875,1740134
2021-02-03,861.5178129736023,868.2537834468801,846.8744507134278,849.0221557617188,952662
2021-02-04,853.2442489459758,864.690452096097,844.9219150879729,859.052734375,1394428
2021-02-05,860.0289649493524,861.5177304701622,841.9932493263625,843.8236694335938,814332
2021-02-08,845.7029568062476,856.6366790424482,844.2630500397448,846.2398681640625,580014
2021-02-09,848.8268740205036,877.625485617519,846.9232250659364,860.077880859375,2735488
2021-02-10,861.3957358356514,869.8156686551245,850.7792988024029,857.6860961914062,824592
2021-02-11,855.2942834547997,875.6485307697656,854.3668587038953,864.8612670898438,1279566
2021-02-12,867.3751347266095,872.7443674120303,854.9038477009673,859.4188842773438,721042
2021-02-15,862.0546500380534,876.3807262976754,858.6378658051765,862.2987060546875,1450668
2021-02-16,864.4464790785003,876.1611688006257,861.9326899921623,873.3057250976562,2028424
2021-02-17,878.6016152362334,882.9458240283652,859.0771348976505,861.7129516601562,1846990
2021-02-18,864.1535724961135,877.8450795463579,861.5421849839126,874.5991821289062,1635784
2021-02-19,872.5003141956328,881.042275313632,865.9108013331762,869.4984130859375,1447584
2021-02-22,867.8633381425778,873.9891690029991,844.4339566854104,850.413330078125,1238494
2021-02-23,854.6841716636029,860.9808288199555,837.1121384369384,842.4081420898438,1001128
2021-02-24,843.4576511678905,846.8500061974977,833.0852697516186,842.0421142578125,465756
2021-02-25,839.5527141669008,846.581539504631,827.813595696262,839.2110595703125,3108264
2021-02-26,830.2786053769587,845.3612797900226,817.5876919496801,822.9324951171875,2091890
2021-03-01,832.7192413044268,835.135372362069,822.2980599024397,828.8875732421875,1037868
2021-03-02,835.1597327843516,846.8744221980421,830.5226682247658,844.1165771484375,950074
2021-03-03,846.3862929827279,864.4464387960849,844.9951855598484,861.322509765625,931650
2021-03-04,858.2962551065253,866.3989033563271,851.6579430314105,859.7117919921875,741662
2021-03-05,854.1716771618217,870.7919166695199,847.3869671823187,857.93017578125,1440162
2021-03-08,858.0277577548699,859.0527811461529,836.7460842276969,838.16162109375,1047900
2021-03-09,844.3850009954758,852.1947933680169,842.0664688848776,847.3869018554688,669222
2021-03-10,852.7317521033507,856.1485364563692,842.1397444425893,847.8750610351562,594746
2021-03-12,849.8030744985969,852.5609194831244,839.7967775271889,841.0658569335938,410686
2021-03-15,842.4814089477187,845.4345107211377,827.8136178262433,836.2824096679688,692782
2021-03-16,838.0884269947347,848.8268925706719,832.37753959022,839.6015625,661378
2021-03-17,841.2123547686721,851.0478249125017,837.1122014569821,841.2855834960938,711944
2021-03-18,843.9945356912285,849.8030810164678,830.1321415223524,836.5752563476562,669972
2021-03-19,831.7429820639151,859.7606272967166,820.5164042543669,854.7086791992188,1478776
2021-03-22,863.4702223336915,870.6943045565125,848.4119774053826,860.004638671875,1235370
2021-03-23,859.5654037908735,882.9703550349424,856.4414744497349,872.7688598632812,2149688
2021-03-24,872.7444145144909,885.8990114701354,871.280078248527,875.9659423828125,1375888
2021-03-25,876.039165464286,884.0685854372838,858.1010463218915,861.2249755859375,845506
2021-03-26,867.3018887366732,885.8745761715102,861.639800843369,878.7725219726562,1253248
2021-03-30,894.2213138935127,897.2964437737962,883.5316476239478,891.5122680664062,1248908
2021-03-31,893.2450992926007,895.9297157112396,879.0898490852317,883.1900024414062,993532
2021-04-01,883.9709159776087,894.7093809977674,883.0434911727061,889.9014892578125,924428
2021-04-05,890.3164116768547,898.6143168295447,872.0122091341563,878.357666015625,727018
2021-04-06,878.9433425756422,921.8240337365044,873.2568848734405,914.917236328125,2480128
2021-04-07,912.7695199535248,925.948545107934,907.40028748321,921.7507934570312,1240686
2021-04-08,922.7271431138812,939.1276980655864,916.820998509582,930.1464233398438,1639540
2021-04-09,927.4128724597352,941.3240655466312,924.5329995179308,937.0775146484376,1018602
2021-04-12,927.4128441226906,928.5355256096972,898.272580169904,902.6655883789062,1452662
2021-04-13,903.0072542589746,907.61988910254,874.3306725358856,878.089111328125,2182224
2021-04-15,880.3832958173718,893.6843489520104,867.8632100325565,890.1943359375,1153110
2021-04-16,895.8808686111872,902.031068525243,882.6774138232578,890.169921875,1133434
2021-04-19,877.6254706638979,882.4577919019266,861.029660873813,864.2999877929688,923818
2021-04-20,868.8394204981881,878.7969179083359,859.6140911390221,865.471435546875,846658
2021-04-22,866.3989588615265,877.6255369200139,855.6604928925386,871.6705932617188,1139920
2021-04-23,871.6460984083507,877.8695270824129,862.0546846527038,870.7431030273438,710178
2021-04-26,873.9158085120384,899.5904899045065,870.0597114784497,896.7350463867188,1610458
2021-04-27,903.0072686822048,906.1555674880686,889.8282436798157,894.7825927734375,1203860
2021-04-28,902.031055268804,923.5079851561565,895.6855987111771,919.041748046875,1742860
2021-04-29,922.5317695228954,926.4610953377928,900.639956115301,902.128662109375,654180
2021-04-30,899.5905280283729,906.2776394275428,881.2375264596222,886.3139038085938,720370
2021-05-03,886.1674192740877,890.7068851342598,876.6492343796538,884.0197143554688,637298
2021-05-04,885.9233788497853,889.242564653728,874.2086895426806,878.6749267578125,472198
2021-05-05,881.8232652917351,886.8020442213226,875.9659203750394,884.7763671875,335120
2021-05-06,886.411492832578,892.0735807598645,876.2343683916894,878.5772705078125,452026
2021-05-07,885.9233226085489,891.2437555812324,881.1886598144287,886.509033203125,446612
2021-05-10,888.3883593883226,905.4478516821064,888.3883593883226,901.4697265625,933014
2021-05-11,898.1261907415661,919.017410751108,893.3182988655359,916.283935546875,1665520
2021-05-12,921.50676413095,923.0931283158624,908.4497666089792,917.6018676757812,1377730
2021-05-14,910.3290067248734,933.489900515456,886.5579728493544,921.6776123046876,4927974
2021-05-17,920.5793659405427,928.852841710706,905.6431484841808,923.0687255859376,1651266
2021-05-18,928.3403776763716,934.2465219327106,915.7470621678189,924.0693969726562,1042292
2021-05-19,923.9960863403384,950.4761643561668,920.0911900430732,937.6387939453124,2703574
2021-05-20,941.0800126253758,951.8184774997318,937.9072843670434,945.0093383789062,1351508
2021-05-21,950.1101868786632,972.3192870600036,949.8661308327144,965.4857177734376,2955960
2021-05-24,970.8304486059136,1012.3444027449376,965.2903886947682,1005.4619750976562,5345168
2021-05-25,1012.3443354268628,1012.3443354268628,994.821101889128,1000.8981323242188,1233906
2021-05-26,1000.9226120630032,1029.0622239283473,1000.9226120630032,1025.9383544921875,2175284
2021-05-27,1022.5947376982488,1036.7499870506351,997.7254527558422,1023.7905883789062,3788216
2021-05-28,1019.6661142886264,1020.6423384286824,1003.1923319251792,1005.5108642578124,779774
2021-05-31,1009.7574329102856,1024.0591406432382,1004.6322560862844,1020.4227294921876,949892
